EventID,Ajans,Tarih_UTC,Enlem,Boylam,Derinlik,Buyukluk,Ulke,Sehir
63104,DDA,2008-01-01 00:21:41,37.5265,35.7363,18.84,4.4,-,ADANA
62788,DDA,2007-12-28 22:16:43,39.3938,33.114,14.01,4,-,ANKARA
62779,DDA,2007-12-28 21:13:58,39.5238,25.8627,26.68,4.2,-,EGE DENIZI
62621,DDA,2007-12-27 17:56:12,39.3948,33.1368,6.16,4.2,-,ANKARA
62589,DDA,2007-12-27 13:47:58,39.4273,33.0928,8.24,4.9,-,ANKARA
62553,DDA,2007-12-27 07:47:00,39.4485,33.0695,11.86,4.7,-,ANKARA
62550,DDA,2007-12-27 07:47:00,39.4567,33.0835,7.34,4.7,-,ANKARA
62424,DDA,2007-12-26 23:47:09,39.396,33.1073,16.84,5.5,-,ANKARA
62086,DDA,2007-12-23 23:55:08,37.5168,35.7025,23.74,4,-,ADANA
61521,DDA,2007-12-20 10:10:38,39.3352,33.1325,7.03,4.6,-,ANKARA
61515,DDA,2007-12-20 09:48:27,39.4173,33.0453,2.8,5.6,-,ANKARA
61307,DDA,2007-12-16 03:35:13,39.4273,26.2937,24.89,4.1,-,EDREMIT KORFEZI
61199,DDA,2007-12-13 18:06:19,38.8505,33.043,16.94,4.4,-,KONYA
61070,DDA,2007-12-10 21:50:06,38.7812,27.742,21.43,4,-,MANISA
60686,DDA,2007-12-02 20:21:49,37.0262,29.3162,37.61,4.5,-,DENIZLI
59983,DDA,2007-11-16 09:08:22,36.941,29.2962,22.02,4.8,-,DENIZLI
59930,DDA,2007-11-15 04:11:11,39.054,41.978,4.02,4,-,MUS
59738,DDA,2007-11-09 09:09:01,37.3432,44.331,5,4.3,-,HAKKARI
59727,DDA,2007-11-09 07:11:53,38.7732,25.5985,6.1,4.8,-,EGE DENIZI
59725,DDA,2007-11-09 07:07:35,38.7677,25.5802,28.71,4.1,-,EGE DENIZI
59707,DDA,2007-11-09 01:43:05,38.7962,25.7104,15.88,5.1,-,EGE DENIZI
59233,DDA,2007-10-31 17:58:01,36.9512,29.3218,21.63,4.1,-,DENIZLI
59098,DDA,2007-10-29 09:23:13,36.9142,29.2995,23.42,5,-,DENIZLI
59089,DDA,2007-10-28 22:00:46,39.0118,41.104,17.99,4.2,-,BINGOL
59050,DDA,2007-10-27 04:02:23,39.3656,40.757,27.31,4.2,-,BINGOL
58962,DDA,2007-10-25 05:02:04,39.3668,27.6859,5,4.4,-,BALIKESIR
58643,DDA,2007-10-14 09:18:10,34.362,26.8106,11.16,4,-,AKDENIZ
58545,DDA,2007-10-10 21:27:55,36.9228,28.0953,6.99,4,-,MUGLA
58193,DDA,2007-09-30 19:00:45,38.998,23.9872,25.72,4.1,-,EGE DENIZI
58170,DDA,2007-09-29 22:35:09,39.7487,27.7768,6.3,4,-,BALIKESIR
57983,DDA,2007-09-24 22:50:54,37.7146,43.7771,6.25,4,-,HAKKARI
57907,DDA,2007-09-23 00:54:25,35.1022,27.0047,5.16,5.2,-,AKDENIZ
57877,DDA,2007-09-22 08:12:34,37.1072,42.9788,10.31,4.1,-,IRAK
57849,DDA,2007-09-21 10:21:20,37.3961,44.1509,2.51,4.6,-,HAKKARI
57848,DDA,2007-09-21 09:49:26,37.322,44.1319,6.7,4.2,-,HAKKARI
57807,DDA,2007-09-20 06:18:51,39.2147,29.3885,16.92,4.2,-,KUTAHYA
57718,DDA,2007-09-15 23:28:47,37.8413,36.8843,15.45,4.4,-,K.MARAS
57701,DDA,2007-09-15 05:26:52,37.8165,36.9262,23.76,4.4,-,K.MARAS
57278,DDA,2007-08-31 20:52:40,36.7371,26.0151,26.34,5.1,-,EGE DENIZI
57071,DDA,2007-08-25 22:05:48,39.2517,41.0935,23.88,5.5,-,BINGOL
57035,DDA,2007-08-24 02:53:10,38.155,37.4623,24.99,4.4,-,K.MARAS
56646,DDA,2007-08-06 19:35:22,39.538,38.5208,7,4.1,-,ERZINCAN
56290,DDA,2007-07-26 09:28:11,34.7838,33.196,18.02,4.1,-,AKDENIZ
56236,DDA,2007-07-24 19:31:25,41.144,43.5837,7.98,4.2,-,ERMENISTAN
55370,DDA,2007-06-24 18:37:38,35.5149,24.9946,51.64,4.1,-,EGE DENIZI
55278,DDA,2007-06-21 18:18:59,35.1247,27.058,6.86,4.1,-,AKDENIZ
54354,DDA,2007-05-21 19:59:17,35.2175,27.7339,2.82,4.2,-,AKDENIZ
54351,DDA,2007-05-21 16:39:10,35.4103,27.9143,7.86,4.7,-,AKDENIZ
54273,DDA,2007-05-18 23:27:45,37.2795,33.2983,18.98,4.4,-,KARAMAN
53959,DDA,2007-05-07 13:45:39,39.9008,41.6433,3.02,4.2,-,ERZURUM
53900,DDA,2007-05-05 21:11:38,38.7367,42.218,5,4.4,-,BITLIS
53425,DDA,2007-04-19 10:15:56,39.5383,25.0229,27.71,4.2,-,EGE DENIZI
53420,DDA,2007-04-19 07:16:25,38.3048,39.1888,7.93,4.2,-,DIYARBAKIR
53303,DDA,2007-04-14 04:30:37,38.3528,39.2848,4.88,4.5,-,ELAZIG
53212,DDA,2007-04-11 10:06:40,38.0145,30.9571,7.82,4.3,-,ISPARTA
53211,DDA,2007-04-11 09:58:01,38.052,30.9519,10.24,4.1,-,ISPARTA
53152,DDA,2007-04-10 22:00:36,38.0473,30.9532,13.71,4.9,-,ISPARTA
53149,DDA,2007-04-10 21:39:20,38.0671,30.9225,17.75,4.4,-,ISPARTA
53114,DDA,2007-04-09 21:26:46,38.8633,44.9863,7.76,4.5,-,IRAN
53108,DDA,2007-04-09 14:29:25,36.0593,28.3118,18.66,4.1,-,AKDENIZ
52735,DDA,2007-03-31 01:20:40,38.0215,30.9556,6.62,4,-,ISPARTA
52694,DDA,2007-03-30 20:49:27,38.0143,30.9772,3.92,4,-,ISPARTA
52687,DDA,2007-03-30 20:10:45,37.9987,31.0063,7.7,4.2,-,ISPARTA
52684,DDA,2007-03-30 19:23:58,38.0025,30.9238,6.9,4.8,-,ISPARTA
52673,DDA,2007-03-30 17:29:51,37.9973,30.9047,5,4,-,ISPARTA
52668,DDA,2007-03-30 16:56:54,38.0437,30.9482,7.07,4.8,-,ISPARTA
52543,DDA,2007-03-26 18:54:33,38.4533,44.2442,6.08,4.3,-,VAN
52542,DDA,2007-03-26 18:46:54,38.5223,44.1133,5.42,4,-,VAN
52235,DDA,2007-03-11 23:35:28,38.332,39.2912,16.62,4,-,ELAZIG
267620,DDA,2007-03-11 20:11:47,36.309,35.8332,5.79,4.1,Türkiye,HATAY
52147,DDA,2007-03-09 23:24:54,39.063,40.4702,5,4.8,-,BINGOL
52112,DDA,2007-03-09 01:13:58,39.364,40.9498,5,4,-,BINGOL
52083,DDA,2007-03-08 12:35:39,39.1088,40.4412,26.4,4.8,Türkiye,BINGÖL
51955,DDA,2007-03-04 16:14:31,40.0907,25.2983,12.24,4.1,-,EGE DENIZI
267514,DDA,2007-02-28 23:28:41,38.3116,39.259,4.2,4,Türkiye,D?YARBAKIR
51825,DDA,2007-02-28 23:27:46,38.3487,39.2607,9.81,4.3,Türkiye,ELAZIG
51800,DDA,2007-02-28 20:08:10,38.3843,39.1932,7.24,4.2,Türkiye,ELAZIG
51798,DDA,2007-02-28 19:55:33,38.2267,39.237,26.11,5.2,Türkiye,DIYARBAKIR
51391,DDA,2007-02-21 11:05:26,38.3827,39.3082,8.51,5.4,Türkiye,ELAZIG
51164,DDA,2007-02-15 06:49:17,38.7505,40.0465,12.72,4.2,-,ELAZIG
268032,DDA,2007-02-15 03:15:55,36.1217,28.0615,37.15,4.2,YUNANISTAN,RODOS ADASI
51008,DDA,2007-02-11 06:23:48,38.4742,39.0655,15.26,4.2,-,ELAZIG
51003,DDA,2007-02-11 03:43:00,38.3275,39.1767,6.52,4.1,Türkiye,ELAZIG
50833,DDA,2007-02-09 02:22:56,38.4242,39.1088,25.64,5,Türkiye,ELAZIG
267987,DDA,2007-02-08 07:21:11,34.968,25.75,15.33,4,-,-
267893,DDA,2007-01-26 11:43:34,38.7458,40.0819,8.8,4.2,Türkiye,ELAZI?
267886,DDA,2007-01-26 08:20:35,38.7706,40.0551,16.2,4.7,Türkiye,ELAZI?
267841,DDA,2007-01-23 23:37:43,37.3347,37.1528,18.2,4,Türkiye,K.MARA?
267839,DDA,2007-01-23 21:21:58,38.1223,28.7763,7.5,4.3,Türkiye,DEN?ZL?
50689,DDA,2007-01-21 07:38:57,39.6032,42.7255,5.32,5.1,Türkiye,AGRI
267807,DDA,2007-01-18 19:57:54,35.3121,31.4135,34.2,4.4,-,-
267803,DDA,2007-01-18 13:06:38,37.9445,30.6185,4,4,Türkiye,ISPARTA
50653,DDA,2007-01-12 08:00:21,40.1678,44.6033,10.36,4.7,-,ERMENISTAN
267691,DDA,2007-01-07 11:10:37,37.3463,36.0611,10,4.1,Türkiye,OSMAN?YE
264549,DDA,2006-12-21 18:30:54,39.4207,23.515,23.08,4.9,-,EGE DENIZI
264532,DDA,2006-12-19 19:15:38,40.34,28.32,18.5,4.2,Türkiye,BURSA
264516,DDA,2006-12-18 03:09:17,36.983,30.281,11.4,4.1,Türkiye,ANTALYA
265789,DDA,2006-12-12 05:50:41,38.6578,22.8299,19.7,4.1,YUNANISTAN,-
265654,DDA,2006-12-02 10:26:55,34.8668,26.8841,21.25,4.4,-,AKDENIZ-DOGU BASENI
265552,DDA,2006-11-23 04:37:34,39.9274,42.5973,13.3,4.4,Türkiye,AGRI
265453,DDA,2006-11-12 02:36:32,40.108,32.7469,16,4.3,Türkiye,ANKARA
266575,DDA,2006-11-01 21:19:44,39.4347,40.7555,4.8,4.8,Türkiye,BINGÖL
266505,DDA,2006-10-25 22:00:17,39.0348,41.1933,8,4.1,Türkiye,BINGÖL
266472,DDA,2006-10-24 14:00:22,40.4221,28.9937,7.89,5.2,Türkiye,-
266450,DDA,2006-10-22 17:16:44,38.8607,44.6264,6.72,4.2,IRAN,-
266419,DDA,2006-10-20 18:15:26,40.2519,27.9792,16.7,5.2,Türkiye,BALIKESIR
266400,DDA,2006-10-19 21:00:48,39.967,40.7547,8.64,4.1,Türkiye,ERZURUM
266354,DDA,2006-10-15 01:35:06,34.7439,34.0434,26,4.5,KIBRIS,-
266328,DDA,2006-10-12 03:20:07,37.8621,29.1888,5.7,4,Türkiye,DENIZLI
266300,DDA,2006-10-09 05:01:35,36.0232,35.5712,11.08,4.2,-,AKDENIZ-DOGU BASENI
266687,DDA,2006-09-05 09:44:38,39.6882,37.392,8.8,4,Türkiye,SIVAS
257498,DDA,2006-08-10 05:45:19,38.4027,39.2461,8.4,4,Türkiye,ELAZIG
258730,DDA,2006-07-24 23:04:58,37.4655,38.7202,7.5,4,Türkiye,SANLIURFA
258705,DDA,2006-07-21 22:01:46,39.4072,40.8175,8.46,4.2,Türkiye,BINGÖL
258693,DDA,2006-07-20 18:07:51,38.0523,38.1932,8.9,4.1,Türkiye,ADIYAMAN
258234,DDA,2006-07-13 19:17:38,37.9,33.948,2,4,Türkiye,KONYA
258081,DDA,2006-07-03 08:19:18,37.3072,43.3718,10.8,4,Türkiye,HAKKARI
258077,DDA,2006-07-02 19:39:39,39.4173,40.8471,15.26,4.3,Türkiye,BINGÖL
258071,DDA,2006-07-02 06:55:29,35.7392,28.0643,19.44,4,-,AKDENIZ-DOGU BASENI
260105,DDA,2006-06-26 00:51:40,34.6378,26.1394,38.87,4.1,-,AKDENIZ-DOGU BASENI
259436,DDA,2006-06-12 08:07:03,38.1688,26.7025,25.74,4,Türkiye,-
259373,DDA,2006-06-09 18:01:18,37.6267,44.1011,9.2,4.4,Türkiye,HAKKARI
261646,DDA,2006-06-05 04:23:30,37.933,28.743,11.08,4.1,Türkiye,AYDIN
261602,DDA,2006-06-03 14:40:26,39.1396,40.2117,8.9,4.6,Türkiye,ELAZIG
261600,DDA,2006-06-03 11:07:40,37.6838,44.3089,15.59,4.5,Türkiye,HAKKARI
261373,DDA,2006-05-21 03:48:33,37.9583,42.8065,12.4,4.5,Türkiye,VAN
261350,DDA,2006-05-19 23:01:55,42.6392,36.0487,6.7,4.6,-,KARADENIZ
263239,DDA,2006-05-15 04:22:41,35.8454,25.844,23.14,4.4,-,EGE DENIZI
263133,DDA,2006-05-09 00:44:23,39.3667,44.2813,11.2,4,IRAN,-
264366,DDA,2006-04-19 05:40:45,36.5772,26.8117,40.59,4.4,YUNANISTAN,-
264332,DDA,2006-04-17 20:18:07,36.9178,28.1197,31.8,4,Türkiye,MUGLA
264311,DDA,2006-04-17 11:53:22,37.0225,28.1911,11.03,4.2,Türkiye,-
264232,DDA,2006-04-13 16:18:34,38.2473,26.5579,3.7,4.2,Türkiye,IZMIR
264229,DDA,2006-04-13 09:52:51,38.7095,23.6993,11,4,YUNANISTAN,-
264217,DDA,2006-04-12 11:14:08,38.4927,38.8985,3.9,4,Türkiye,ELAZIG
264165,DDA,2006-04-09 23:27:17,35.2008,27.311,27.18,4.5,-,AKDENIZ-DOGU BASENI
265331,DDA,2006-03-31 21:46:07,34.5036,26.2438,50,4.6,-,AKDENIZ-DOGU BASENI
265303,DDA,2006-03-29 22:05:14,35.3203,35.5918,11,4.9,SURIYE,-
265168,DDA,2006-03-21 11:29:06,39.7711,41.713,12.4,4,Türkiye,ERZURUM
265071,DDA,2006-03-15 21:06:44,37.3551,37.65,7.84,4.1,Türkiye,GAZIANTEP
266009,DDA,2006-02-22 15:28:18,39.2317,24.3957,25.9,4.2,-,EGE DENIZI
265999,DDA,2006-02-22 05:38:21,34.8572,27.0187,30.8,4.5,-,AKDENIZ-DOGU BASENI
265973,DDA,2006-02-21 07:30:32,39.1911,23.949,13.8,4.2,YUNANISTAN,-
265969,DDA,2006-02-21 02:20:04,40.6145,25.4472,27.01,4.1,Türkiye,-
265936,DDA,2006-02-19 23:15:47,40.6001,25.5065,20.64,4,Türkiye,-
256163,DDA,2006-02-09 10:03:25,38.9817,37.1478,6.41,4,Türkiye,SIVAS
256148,DDA,2006-02-08 04:07:42,40.7082,30.412,6.77,4.4,Türkiye,SAKARYA
254371,DDA,2006-01-26 18:41:47,36.3475,35.1647,10.6,4.5,-,AKDENIZ-DOGU BASENI
254336,DDA,2006-01-22 14:26:23,36.732,34.8398,5.11,4,Türkiye,-
254309,DDA,2006-01-20 10:40:23,36.9166,28.1806,5.54,4,Türkiye,MUGLA
255568,DDA,2006-01-05 03:47:45,38.2935,38.8812,8.4,4,Türkiye,MALATYA
255058,DDA,2005-12-28 14:08:00,38.4539,39.3471,1.72,4.4,Türkiye,ELAZIG
255045,DDA,2005-12-28 02:11:23,41.0069,33.4043,6,4.1,Türkiye,KASTAMONU
254974,DDA,2005-12-24 03:56:07,38.8446,27.7826,6,4.5,Türkiye,MANISA
254872,DDA,2005-12-17 00:15:43,39.291,33.1796,7.7,4.3,Türkiye,ANKARA
256882,DDA,2005-12-10 00:09:46,39.3976,40.8547,18.94,5.2,Türkiye,BINGÖL
256871,DDA,2005-12-09 14:33:21,35.1426,27.2418,28.08,4.7,-,AKDENIZ-DOGU BASENI
256864,DDA,2005-12-09 10:45:24,35.0728,27.9695,27,4,-,AKDENIZ-DOGU BASENI
256226,DDA,2005-11-26 15:56:57,38.2143,38.8755,19.05,5.2,Türkiye,MALATYA
256220,DDA,2005-11-26 04:51:14,34.5772,25.2353,11.07,4.3,-,AKDENIZ-DOGU BASENI
259023,DDA,2005-11-15 05:51:30,40.4077,25.1799,7.69,4.2,-,EGE DENIZI
261304,DDA,2005-11-06 12:21:45,37.0801,30.2197,5.37,4.1,Türkiye,ANTALYA
261249,DDA,2005-11-04 20:12:09,40.7484,27.3,4.3,4.1,Türkiye,TEKIRDAG
261053,DDA,2005-10-31 06:48:22,38.1674,26.6545,2.03,4.3,Türkiye,-
261047,DDA,2005-10-31 05:26:39,38.1628,26.6254,15.6,4.4,Türkiye,IZMIR
261006,DDA,2005-10-29 19:49:30,38.2018,26.7143,2.7,4.1,Türkiye,-
260996,DDA,2005-10-29 14:48:41,38.1852,26.6369,2.19,4.2,Türkiye,-
262892,DDA,2005-10-27 06:53:36,38.1129,39.0629,8.1,4.2,Türkiye,ADIYAMAN
263921,DDA,2005-10-21 11:47:36,38.1972,26.5711,19.2,4.1,Türkiye,IZMIR
263786,DDA,2005-10-20 21:40:02,38.1535,26.6708,15.4,5.9,Türkiye,-
265032,DDA,2005-10-19 22:38:58,37.8747,27.1683,3.4,4.1,Türkiye,-
264986,DDA,2005-10-19 10:11:30,38.1698,26.7027,2.5,4.5,Türkiye,-
264860,DDA,2005-10-18 16:00:47,38.2087,26.5062,25.48,4.1,Türkiye,IZMIR
264819,DDA,2005-10-18 07:17:06,38.7615,38.9777,15.74,4.6,Türkiye,ELAZIG
264791,DDA,2005-10-18 04:10:17,38.2504,26.7309,2.4,4,Türkiye,IZMIR
264683,DDA,2005-10-17 13:52:42,39.423,24.9274,8.4,4.2,-,EGE DENIZI
264680,DDA,2005-10-17 13:22:49,38.1848,26.5323,23.64,4,Türkiye,IZMIR
264640,DDA,2005-10-17 09:58:38,38.1532,26.6593,2,4.2,Türkiye,-
264639,DDA,2005-10-17 09:55:31,38.2048,26.6406,11.06,5.5,Türkiye,IZMIR
253004,DDA,2005-10-17 09:46:56,38.2202,26.6586,18.6,5.8,Türkiye,IZMIR
252994,DDA,2005-10-17 08:34:44,38.1393,26.6645,2.8,4,Türkiye,-
252993,DDA,2005-10-17 08:29:04,38.2022,26.5987,10.8,4,Türkiye,IZMIR
252972,DDA,2005-10-17 05:45:18,38.1921,26.677,20.47,5,Türkiye,-
251257,DDA,2005-10-11 05:44:33,35.7141,27.4732,40.1,4.6,-,AKDENIZ-DOGU BASENI
252438,DDA,2005-09-28 01:47:03,35.0716,27.0595,20.7,4.5,-,AKDENIZ-DOGU BASENI
253665,DDA,2005-09-04 05:08:58,40.5794,33.0197,5.2,4.1,Türkiye,ÇANKIRI
253240,DDA,2005-09-01 18:17:08,39.3289,44.6443,10.2,4,IRAN,-
253190,DDA,2005-08-29 22:33:51,40.53,36.63,5.92,4.2,Türkiye,TOKAT
253057,DDA,2005-08-24 03:06:16,39.7563,25.1761,26.93,5.2,-,EGE DENIZI
255926,DDA,2005-08-17 17:24:21,35.5062,27.7272,7.8,4,-,AKDENIZ-DOGU BASENI
255716,DDA,2005-08-10 08:58:15,39.0636,41.1627,7.42,4.2,Türkiye,BINGÖL
255684,DDA,2005-08-09 01:28:06,40.5614,33.0343,4.13,4.3,Türkiye,ÇANKIRI
258635,DDA,2005-08-06 09:09:28,39.3606,33.2004,2.02,4.4,Türkiye,ANKARA
258429,DDA,2005-08-01 13:35:13,36.7885,27.9146,20,4.1,Türkiye,MUGLA
258428,DDA,2005-08-01 13:22:56,39.4149,33.1877,5.58,4.1,Türkiye,ANKARA
258392,DDA,2005-08-01 00:45:08,39.4249,33.1268,18.25,4,Türkiye,ANKARA
258384,DDA,2005-07-31 23:41:36,39.4188,33.1029,20,4.6,Türkiye,ANKARA
258371,DDA,2005-07-31 15:54:29,35.9826,29.0318,29.65,4,-,AKDENIZ-DOGU BASENI
258367,DDA,2005-07-31 15:23:25,39.43,33.16,17,4.2,Türkiye,ANKARA
258366,DDA,2005-07-31 15:18:19,39.3915,33.1341,22.31,4.3,Türkiye,ANKARA
258345,DDA,2005-07-31 08:35:39,34.8417,26.4017,10.5,4,-,AKDENIZ-DOGU BASENI
258284,DDA,2005-07-30 21:45:02,39.4262,33.1276,8.9,4.9,Türkiye,ANKARA
260828,DDA,2005-07-24 11:36:11,36.9867,36.1114,26.7,4.1,Türkiye,HATAY
262450,DDA,2005-07-08 18:08:18,34.929,26.8215,26.8,4.1,-,AKDENIZ-DOGU BASENI
262410,DDA,2005-07-07 19:33:14,40.1266,37.059,6.7,4,Türkiye,TOKAT
262406,DDA,2005-07-07 19:05:10,40.333,37.1757,6.7,4,Türkiye,TOKAT
262324,DDA,2005-07-04 21:33:07,39.09,36.1,5.27,4,Türkiye,KAYSERI
262307,DDA,2005-07-03 16:15:28,35.9602,26.7261,23.9,4,YUNANISTAN,-
262283,DDA,2005-07-02 17:35:16,35.0072,27.0981,10.3,4.7,-,AKDENIZ-DOGU BASENI
263612,DDA,2005-06-23 22:44:19,37.8266,26.7922,16.11,4.5,YUNANISTAN,-
263512,DDA,2005-06-20 19:50:04,39.6844,29.0928,4.9,4.2,Türkiye,BURSA
249708,DDA,2005-06-06 07:41:30,39.3888,40.9038,10.5,5.1,Türkiye,BINGÖL
246112,DDA,2005-06-05 03:45:03,38.0188,43.5267,17.74,4.5,Türkiye,VAN
246047,DDA,2005-06-01 18:53:53,36.1697,25.637,16.9,4.2,-,EGE DENIZI
245997,DDA,2005-05-31 08:39:49,35.2615,26.9379,11.01,4,YUNANISTAN,-
245995,DDA,2005-05-31 07:51:43,37.7827,44.0009,7,4,Türkiye,HAKKARI
249279,DDA,2005-05-24 09:40:12,35.3088,39.2243,17.8,4,SURIYE,-
248331,DDA,2005-05-18 01:13:23,41.5219,39.3915,8.15,4.1,-,KARADENIZ
248268,DDA,2005-05-16 14:24:06,35.6528,29.8478,27.99,4,-,AKDENIZ-DOGU BASENI
248241,DDA,2005-05-15 10:54:28,39.6061,30.8254,21.1,4.5,Türkiye,AFYON
248237,DDA,2005-05-14 23:46:47,35.6267,31.562,37,4.7,-,AKDENIZ-DOGU BASENI
248176,DDA,2005-05-12 09:25:41,40.3804,37.3474,5.6,4.9,Türkiye,TOKAT
248175,DDA,2005-05-12 09:00:01,40.3785,37.3863,3.2,4.7,Türkiye,TOKAT
250041,DDA,2005-04-29 22:28:07,40.6847,34.8283,5.98,4.5,Türkiye,ÇORUM
252692,DDA,2005-04-09 19:28:23,40.3098,26.1447,10.6,4.1,Türkiye,-
255381,DDA,2005-03-23 23:43:42,39.488,40.7108,8.9,4.6,Türkiye,BINGÖL
255373,DDA,2005-03-23 21:44:52,39.4164,40.8094,12,5.4,Türkiye,BINGÖL
255241,DDA,2005-03-18 13:53:46,39.4947,40.6687,4.3,4.1,Türkiye,BINGÖL
255236,DDA,2005-03-18 12:42:38,39.4371,40.8457,10.5,4,Türkiye,BINGÖL
255170,DDA,2005-03-17 05:03:55,37.7032,26.9476,15.6,4,YUNANISTAN,SISAM ADASI
255154,DDA,2005-03-16 13:53:45,40.1867,25.2509,12.9,4.1,-,EGE DENIZI
255129,DDA,2005-03-15 20:31:06,39.3966,40.9341,2.74,4.1,Türkiye,BINGÖL
257957,DDA,2005-03-14 04:58:07,39.3734,41.0492,15.58,4.5,Türkiye,BINGÖL
257951,DDA,2005-03-14 01:55:57,39.4186,40.8183,9.95,5.9,Türkiye,BINGÖL
257909,DDA,2005-03-12 07:36:10,39.4165,40.8672,7.2,5.6,Türkiye,BINGÖL
257820,DDA,2005-03-06 08:38:07,37.6739,43.63,10,4,Türkiye,HAKKARI
260475,DDA,2005-02-18 06:19:33,34.3569,25.5597,17.2,4.3,-,AKDENIZ-DOGU BASENI
260280,DDA,2005-02-04 00:19:54,37.7013,44.0712,10.38,4.3,Türkiye,HAKKARI
260269,DDA,2005-02-03 07:18:14,37.6868,43.9014,10.91,4,Türkiye,HAKKARI
260261,DDA,2005-02-02 23:26:52,37.6237,43.6688,7.46,4.1,Türkiye,HAKKARI
260211,DDA,2005-01-30 16:23:49,35.91,29.84,28.29,5.4,-,AKDENIZ-DOGU BASENI
260178,DDA,2005-01-29 18:52:30,38.2018,26.7859,20,4.3,Türkiye,-
260175,DDA,2005-01-29 14:48:02,38.2393,29.6603,13.6,4,Türkiye,DENIZLI
262094,DDA,2005-01-26 00:05:47,37.6269,43.5194,3.1,4.1,Türkiye,HAKKARI
262081,DDA,2005-01-25 17:52:11,37.8921,43.8024,22.2,4.1,Türkiye,VAN
262079,DDA,2005-01-25 17:11:12,37.6185,43.8128,14.64,4.1,Türkiye,HAKKARI
262078,DDA,2005-01-25 16:44:15,37.6435,43.8163,23,5.4,Türkiye,HAKKARI
262076,DDA,2005-01-25 16:32:48,37.7548,43.9115,13.16,4,Türkiye,HAKKARI
262075,DDA,2005-01-25 16:05:53,36.7362,35.2315,9.1,4,Türkiye,ADANA
262074,DDA,2005-01-25 15:24:24,37.7398,43.7811,17.4,4.8,Türkiye,HAKKARI
262029,DDA,2005-01-23 22:36:06,35.7519,29.5737,12.07,5.2,-,AKDENIZ-DOGU BASENI
261986,DDA,2005-01-21 13:54:36,34.4906,32.1019,11.6,4,-,AKDENIZ-DOGU BASENI
261863,DDA,2005-01-17 17:33:32,39.7978,40.8801,6.71,4.1,Türkiye,ERZURUM
245046,DDA,2005-01-13 13:39:04,39.1772,27.7817,9.5,4.2,Türkiye,MANISA
245031,DDA,2005-01-13 11:00:49,39.1763,27.772,15.95,4.1,Türkiye,MANISA
242831,DDA,2005-01-11 04:35:58,36.98,27.74,14.87,4.3,Türkiye,-
242805,DDA,2005-01-10 23:48:51,37.0079,27.8063,15.85,4.7,Türkiye,MUGLA
243591,DDA,2004-12-29 22:22:21,40.3391,33.0123,8,4.2,Türkiye,ANKARA
243368,DDA,2004-12-21 00:23:36,37.0794,28.1788,10.3,4,Türkiye,MUGLA
243362,DDA,2004-12-20 23:02:15,37.006,28.2771,12.5,5.1,Türkiye,MUGLA
245381,DDA,2004-12-14 22:24:20,39.7701,36.7894,7.6,4.1,Türkiye,SIVAS
245176,DDA,2004-12-04 10:16:26,39.9315,40.8458,4.08,4.4,Türkiye,ERZURUM
245116,DDA,2004-12-02 15:51:49,39.2545,27.9856,11.59,4.3,Türkiye,BALIKESIR
249554,DDA,2004-11-22 19:13:34,38.5115,25.606,10.64,4.4,YUNANISTAN,-
249477,DDA,2004-11-15 14:16:11,35.0774,27.4697,35.5,4,-,AKDENIZ-DOGU BASENI
252234,DDA,2004-11-05 17:30:22,39.1694,27.7502,9.1,4.3,Türkiye,MANISA
252195,DDA,2004-11-04 06:22:38,35.9727,23.087,27.3,5.1,-,AKDENIZ-DOGU BASENI
257303,DDA,2004-10-07 01:05:15,36.5018,26.8383,113.85,5,YUNANISTAN,-
257181,DDA,2004-10-03 01:21:56,35.1834,27.4123,21.3,4,-,AKDENIZ-DOGU BASENI
257119,DDA,2004-09-30 09:42:31,39.6415,38.5243,9.7,4.3,Türkiye,ERZINCAN
257064,DDA,2004-09-28 08:03:00,36.745,34.4319,6.8,4.3,Türkiye,IÇEL
257016,DDA,2004-09-26 21:03:16,38.6564,43.2297,19.17,4,Türkiye,VAN
256975,DDA,2004-09-25 14:28:53,38.3951,39.2308,7.51,4,Türkiye,ELAZIG
259662,DDA,2004-09-16 05:07:29,38.6901,31.1825,15.2,4,Türkiye,AFYON
242212,DDA,2004-09-08 16:16:43,38.3262,39.1376,5.9,4.1,Türkiye,ELAZIG
242181,DDA,2004-09-07 18:05:37,38.6695,31.2125,10.5,4.2,Türkiye,AFYON
241180,DDA,2004-08-20 11:12:19,36.4307,27.8774,38.77,4.2,YUNANISTAN,-
241139,DDA,2004-08-18 23:06:34,35.9947,27.5229,21,4.4,YUNANISTAN,-
241138,DDA,2004-08-18 22:25:44,36.1569,27.4055,28.2,4.3,YUNANISTAN,-
241117,DDA,2004-08-18 05:57:00,36.6516,34.3664,10.1,4.7,Türkiye,IÇEL
241007,DDA,2004-08-14 21:01:31,38.3262,39.2036,4.2,4.1,Türkiye,ELAZIG
241003,DDA,2004-08-14 20:42:17,38.3434,39.1096,7.4,4.2,Türkiye,MALATYA
242677,DDA,2004-08-14 00:20:25,38.2543,39.0306,11.29,4.3,Türkiye,MALATYA
242670,DDA,2004-08-13 20:35:05,38.279,38.9672,12.3,4.3,Türkiye,MALATYA
242551,DDA,2004-08-11 15:48:26,38.368,39.1461,4.62,5.3,Türkiye,ELAZIG
244837,DDA,2004-08-05 07:13:38,36.9693,27.6836,15.16,4,Türkiye,-
